"targets","layer","filename","fld_value","units","name","description","clip_n_ship_disag","clip_n_ship_disag_description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
"AO","ao_access","ao_access_gl2016.csv","value","value","Fisheries management effectiveness and opportunity","The opportunity for artisanal and recreational fishing based on the quality of management of the small- scale fishing sector (Mora et al 2009).

Data sources:

- Mora, C., Myers, R.A., Coll, M., Libralato, S., Pitcher, T.J., Sumaila, R.U., Worm, B. (2009). **Management Effectiveness of the Worldï¿s Marine Fisheries**. _PLoS Biol_, 7(6), e1000131. [doi:10.1371/journal.pbio.1000131](http://dx.doi.org/10.1371/journal.pbio.1000131)","equal","global management effectiveness scores were applied equally to all regions.","ao_access","~/github/ohi-global/eez2016/layers/ao_access.csv","rgn_id",,,,"value",,TRUE,,,0.632,0.632,TRUE,,,,8,FALSE
"AO","ao_need","ao_need_gl2016.csv","value","current international $","Purchasing power parity as a proxy for subsistence fishing need, by region","The per capita purchasing power parity (PPP) adjusted gross domestic product (GDP): GDPpcPPP.

Data sources:

- The World Bank [GDP per capita, PPP (current international $)](http://data.worldbank.org/indicator/NY.GDP.PCAP.PP.CD)","equal","global purchasing power parity information was applied equally to all regions.","ao_need","~/github/ohi-global/eez2016/layers/ao_need.csv","rgn_id",,,"year","value",,TRUE,1990,2013,0.265028939817747,0.345998816967882,TRUE,,,,8,FALSE
"CW","cw_chemical_trend","cw_chemical_trend_gl2016.csv","trend","trend score","Trends in chemical pollution","Modeled chemical pollution from commercial shipping traffic, ports and harbors, and pesticide use (Halpern et al. 2015).

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E).
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","equal","global trends were applied equally to all regions.","cw_chemical_trend","~/github/ohi-global/eez2016/layers/cw_chemical_trend.csv","rgn_id",,,,"trend",,TRUE,,,-0.000253112659919526,-0.000253112659919526,FALSE,,,,8,FALSE
"CW","cw_nutrient_trend","cw_nutrient_trend_gl2016.csv","trend","trend score","Trends in fertilizer pollution as a proxy for nutrient pollution","Modeled data based on fertilizer consumption from the Food and Agricultural Organization (FAO; Halpern et al. 2015). 

Data sources:

- [FAOâs statistical database FAOSTAT](http://faostat3.fao.org/faostat-gateway/go/to/browse/R/*/E)
- Halpern, B. S. et al. (2015). **Spatial and temporal changes in cumulative human impacts on the world's ocean**. _Nature
Communications_ 6(7615). [doi: 10.1038/ncomms8615](http://www.nature.com/ncomms/2015/150714/ncomms8615/full/ncomms8615.html)","equal","global trends were applied equally to all regions.","cw_nutrient_trend","~/github/ohi-global/eez2016/layers/cw_nutrient_trend.csv","rgn_id",,,,"trend",,TRUE,,,0.0146215194489963,0.0146215194489963,TRUE,,,,8,FALSE
"CW","cw_pathogen_trend","cw_pathogen_trend_gl2016.csv","trend","trend score","Trends in access to improved sanitation as a proxy for pathogen pollution trend","Trends in percent of population without access to improved sanitation facilities.

Data sources:

- [World Health Organization and United Nations Children's Fund's Joint Monitoring Programme (WHO/UNICEF's JMP)](http://www.wssinfo.org/data-estimates/table)
","equal","global trends were applied equally to all regions.","cw_pathogen_trend","~/github/ohi-global/eez2016/layers/cw_pathogen_trend.csv","rgn_id",,,,"trend",,TRUE,,,8.89577537733988e-06,8.89577537733988e-06,TRUE,,,,8,FALSE
"CW","cw_trash_trend","cw_trash_trend_gl2016.csv","trend","trend score","Trends in trash estimated using improperly disposed of plastics","Trend estimated using 2010 data and estimated 2025 data for improperly disposed of trash data.","equal","global trends were applied equally to all regions.","cw_trash_trend","~/github/ohi-global/eez2016/layers/cw_trash_trend.csv","rgn_id",,,,"trend",,TRUE,,,0.280981697868241,0.280981697868241,TRUE,,,,8,FALSE
"FIS","fis_b_bmsy","fis_b_bmsy_gl2016.csv","bbmsy","B / B_msy","B/Bmsy estimates obtained using RAM data (when available) and the catch-MSY method","The ratio of fish population abundance compared to the abundance required to deliver maximum sustainable yield, obtained from the catch-MSY model (Martell & Froese, 2013).

Data sources:

- Martell, S., & Froese, R. (2013). **A simple method for estimating MSY from catch and resilience**. _Fish and Fisheries_ 14(4): 504-514. [doi:10.1111/j.1467-2979.2012.00485.x](https://dx/doi/org/10.1111/j.1467-2979.2012.00485.x)
","","","fis_b_bmsy","~/github/ohi-global/eez2016/layers/fis_b_bmsy.csv","rgn_id",,"stock_id","year","bbmsy",,TRUE,2001,2010,0.0154,6.47,FALSE,,,,8,FALSE
"FIS","fis_meancatch","fis_meancatch_gl2016.csv","mean_catch","metric tons","Catch data for each Taxon/FAO/SAU region averaged across years","Mean catch-per-taxon values within each Sea Around Us/FAO fishing area.

Data sources:

- [FAO Major Fishing Areas](http://www.fao.org/fishery/area/search/en)
- [Sea Around Us Project (SAUP)](http://www.seaaroundus.org)","","","fis_meancatch","~/github/ohi-global/eez2016/layers/fis_meancatch.csv","rgn_id",,"stock_id_taxonkey","year","mean_catch",,TRUE,2001,2010,2.38561483971914e-10,284320.269187525,FALSE,,,,8,FALSE
"FP","fp_wildcaught_weight","fp_wildcaught_weight_gl2016.csv","w_fis","proportion","Fisheries weighting factor","Proportion of wild caught fisheries yield to mariculture yield, based on FAO fisheries statistics.

Data sources:

- [FAO fisheries statistics](http://www.fao.org/fishery/statistics/global-capture-production/en)","equal","global weights were applied equally to all regions. ","fp_wildcaught_weight","~/github/ohi-global/eez2016/layers/fp_wildcaught_weight.csv","rgn_id",,,,"w_fis",,TRUE,,,0.906299857364741,0.906299857364741,TRUE,,,,8,FALSE
"HAB CS CP","hab_extent","hab_extent_gl2016.csv","km2","km^2","Habitat extent","Habitat extent

Data sources:

- Hamilton, S. & Casey, D. (2014). **Creation of a high spatiotemporal resolution global database of continuous mangrove forest cover for the 21st Century (CGMFC-21): a big-data fusion approach**. [arXiv:1412.0722](http://arxiv.org/ftp/arxiv/papers/1412/1412.0722.pdf)
- Bridgham, S. D. , Megonigal, J. P. , Keller, J. K., et al. (2006). **The carbon balance of North American Wetlands**. _Wetlands_ 26: 889-916.
- Dahl, T. E. (2000). **Status and trends of wetlands in the conterminous United States 1986 to 1997**. U.S. Department of the Interior, Fish and Wildlife Service, Washington, D.C.
- Ministry for the Environment (2007). **Environment New Zealand** (http://www.mfe.govt.nz/sites/default/files/environment-nz07-dec07.pdf)
- Joint Nature Conservation Committee, JNCC. (2004). **UK Lowland wetland habitats** (http://jncc.defra.gov.uk/page-1433) 
- European Environment Agency (2008). 
- Cavalieri, D. J., Parkinson, C. L., Gloersen, P. and Zwally, H. (2014). **Sea ice concentrations from Nimbus-7 SMMR and DMSP SSM/I-SSMIS passive microwave data. 1979-2014**. _Boulder, Colorado USA: NASA National Snow and Ice Data Center Distributed Active Archive Center_. http://dx.doi.org/10.5067/8GQ8LZQVL0VL.
- UNEP-WCMC (2005). **Global distribution of seagrasses - points dataset**.
- Halpern, B.S., Walbridge S., Selkoe, K.A., Kappel, C.V., Micheli, F., D'Agrosa, C., Bruno, J.F., Casey, K.S., Ebert, C., Fox, H.E., Fujita, R., Heinemann, D., Lenihan, H.S., Madin, E.M.P., Perry, M.T., Selig, E.R., Spalding, M., Steneck, R., Watson, R. (2008) **A global map of human impact on marine ecosystems**. _Science_, 3199(5865): 948-952. [doi:10.1126/science.1149345](http://dx.doi.org/10.1126/science.1149345)
- Burke, L., Reytar, K., Spalding, M.,  et al. (2011). **Reefs at Risk Revisited**. _World Resources Institute, Washington, DC_.
","raster | area_offshore","","hab_extent","~/github/ohi-global/eez2016/layers/hab_extent.csv","rgn_id",,"habitat",,"km2",,TRUE,,,0,2721990,FALSE,,,,8,FALSE
"HAB CS CP","hab_health","hab_health_gl2016.csv","health","proportion","Habitat health","Habitat health/condition

Data sources:

- FAO. (2007). **The world's mangroves 1980-2005**. _FAO Forestry Paper_ 153.
- Bridgham, S. D. , Megonigal, J. P. , Keller, J. K., et al. (2006). **The carbon balance of North American Wetlands**. _Wetlands_ 26: 889-916.
- Dahl, T. E. (2000). **Status and trends of wetlands in the conterminous United States 1986 to 1997**. U.S. Department of the Interior, Fish and Wildlife Service, Washington, D.C.
- Ministry for the Environment (2007). **Environment New Zealand** (http://www.mfe.govt.nz/sites/default/files/environment-nz07-dec07.pdf)
- Joint Nature Conservation Committee, JNCC. (2004). **UK Lowland wetland habitats** (http://jncc.defra.gov.uk/page-1433) 
- European Environment Agency (2008). 
- Cavalieri, D. J., Parkinson, C. L., Gloersen, P. and Zwally, H. (2014). **Sea ice concentrations from Nimbus-7 SMMR and DMSP SSM/I-SSMIS passive microwave data. 1979-2014**. _Boulder, Colorado USA: NASA National Snow and Ice Data Center Distributed Active Archive Center_. http://dx.doi.org/10.5067/8GQ8LZQVL0VL.
- Waycott, M., Duarte, C. M., Carruthers, T. J. B., Orth, R. J. et al. (2009), **Accelerating loss of seagrasses across the globe threatens coastal ecosystems**. _Proceedings of the National Academy of Sciences_ 106(30):12377-12381.
- Bruno, J. F. & Selig, E. R. (2007) **Regional decline of coral cover in the Indo-Pacific: timing, extent, and subregional comparisons.** _PLoS ONE_ 2(8): e711. doi:10.1371/journal.pone.0000711
- Schutte, V. G. W., Selig, E. R. & Bruno, J. F. (2010).  **Regional spatio-temporal trends in Caribbean coral reef benthic communities**. _Marine Ecology Progress Series_ 402: 115â122. ","equal","global habitat health was applied equally to all regions. ","hab_health","~/github/ohi-global/eez2016/layers/hab_health.csv","rgn_id",,"habitat",,"health",,TRUE,,,0.5,1,TRUE,,,,8,FALSE
"HAB CS CP","hab_trend","hab_trend_gl2016.csv","trend","trend score","Habitat health trend","Habitat health trend

Data sources:

- Hamilton, S. & Casey, D. (2014). **Creation of a high spatiotemporal resolution global database of continuous mangrove forest cover for the 21st Century (CGMFC-21): a big-data fusion approach**. [arXiv:1412.0722](http://arxiv.org/ftp/arxiv/papers/1412/1412.0722.pdf)
- Bridgham, S. D. , Megonigal, J. P. , Keller, J. K., et al. (2006). **The carbon balance of North American wetlands**. _Wetlands_ 26: 889-916.
- Dahl, T. E. (2000). **Status and trends of wetlands in the conterminous United States 1986 to 1997**. U.S. Department of the Interior, Fish and Wildlife Service, Washington, D.C.
- Ministry for the Environment (2007). **Environment New Zealand** (http://www.mfe.govt.nz/sites/default/files/environment-nz07-dec07.pdf)
- Joint Nature Conservation Committee, JNCC. (2004). **UK Lowland wetland habitats** (http://jncc.defra.gov.uk/page-1433) 
- European Environment Agency (2008). 
- Cavalieri, D. J., Parkinson, C. L., Gloersen, P. and Zwally, H. (2014). **Sea ice concentrations from Nimbus-7 SMMR and DMSP SSM/I-SSMIS passive microwave data. 1979-2014**. _Boulder, Colorado USA: NASA National Snow and Ice Data Center Distributed Active Archive Center_ (http://dx.doi.org/10.5067/8GQ8LZQVL0VL)
- Waycott, M., Duarte, C. M., Carruthers, T. J. B., Orth, R. J. et al. (2009). **Accelerating loss of seagrasses across the globe threatens coastal ecosystems**. _Proceedings of the National Academy of Sciences_ 106(30):12377-12381.
- Bruno, J. F. & Selig, E. R. (2007) **Regional decline of coral cover in the Indo-Pacific: timing, extent, and subregional comparisons**. _PLoS ONE_ 2(8): e711. doi:10.1371/journal.pone.0000711
- Schutte, V. G. W., Selig, E.R. & Bruno, J. F. (2010).  **Regional spatio-temporal trends in Caribbean coral reef benthic communities**. _Marine Ecology Progress Series_ 402: 115â122.","equal","global trends were applied equally to all regions.","hab_trend","~/github/ohi-global/eez2016/layers/hab_trend.csv","rgn_id",,"habitat",,"trend",,TRUE,,,0,0.0186120805490121,TRUE,,,,8,FALSE
"ICO","ico_spp_iucn_status","ico_spp_iucn_status_gl2016.csv","category","category","IUCN extinction risk category for iconic species","International Union for Conservation of Nature (IUCN) Red List threat categories with aggregated species lists 

Data sources:

- [International Union for Conservation of Nature (IUCN)](http://www.iucnredlist.org/technical-documents/classification-schemes/threats-classification-scheme)
","equal","global status was applied equally to all regions. ","ico_spp_iucn_status","~/github/ohi-global/eez2016/layers/ico_spp_iucn_status.csv","rgn_id",,"sciname","year",,"category",TRUE,2000,2016,,,FALSE,"iucn_sid",,952,8,
"LE","le_gdp","le_gdp_gl2016placeholder.csv","usd","2010 USD","GDP","Gross Domestic Product (GDP) data (reported in 2012 US dollars) from The World Bank.

Data sources:

- [The World Bank](data.worldbank.org/indicator/NY.GDP.MKTP.CD)
","population_inland25km","global GDP data were applied to each region after weighting by each region's coastal population.","le_gdp","~/github/ohi-global/eez2016/layers/le_gdp.csv","rgn_id",,,"year","usd",,TRUE,2016,2016,2016,2016,FALSE,,,,8,FALSE
"LE","le_jobs_sector_year","le_jobs_sector_year_gl2016placeholder.csv","value","jobs","Jobs","gapfilled","equal","global trends were applied equally to each region. ","le_jobs_sector_year","~/github/ohi-global/eez2016/layers/le_jobs_sector_year.csv","rgn_id",,"sector","year","value",,TRUE,2016,2016,2016,2016,FALSE,,,,8,FALSE
"LE","le_unemployment","le_unemployment_gl2016placeholder.csv","percent","percent unemployed","Unemployment","gapfilled","equal","global unemployment percentages were applied equally to each region. ","le_unemployment","~/github/ohi-global/eez2016/layers/le_unemployment.csv","rgn_id",,,"year","percent",,TRUE,2016,2016,2016,2016,FALSE,,,,8,FALSE
"LE","le_wage_sector_year","le_wage_sector_year_gl2016placeholder.csv","value","2010 USD","Wages","gapfilled","equal","global wages were applied equally to each region. ","le_wage_sector_year","~/github/ohi-global/eez2016/layers/le_wage_sector_year.csv","rgn_id",,"sector","year","value",,TRUE,2016,2016,2016,2016,FALSE,,,,8,FALSE
