filename,layer,date,prep_script,dir_prep
ao_closures.csv,ao_closures,Wed Dec 13 18:14:54 2017 -0800,ohibc:prep/ao/v2017/ao_closures_prep.rmd,ohibc:prep/ao/v2017/output
ao_licenses.csv,ao_licenses,Mon Aug 14 13:59:25 2017 -0700,ohibc:prep/ao/v2017/ao_licenses_prep.rmd,ohibc:prep/ao/v2017/output
ao_licenses_fn_pop.csv,ao_licenses_fn_pop,Mon Aug 14 15:44:00 2017 -0700,ohibc:prep/ao/v2017/ao_licenses_prep.rmd,ohibc:prep/ao/v2017/output
ao_sal_catch.csv,ao_sal_catch,Thu May 17 11:06:25 2018 -0700,ohibc:prep/sal/v2017/data_prep_sal.Rmd,ohibc:prep/sal/v2017/output
ao_sal_escapes.csv,ao_sal_escapes,Thu May 17 11:06:27 2018,ohibc:prep/sal/v2017/data_prep_sal.Rmd,ohibc:prep/sal/v2017/output
ao_spawn_hab_index.csv,ao_spawn_hab_index,Tue Apr 18 15:28:14 2017 -0700,ohibc:prep/ao/v2017/ao_herringspawn_prep.rmd,ohibc:prep/ao/v2017/output
prs_aq_benthic.csv,aq_benthic,Wed Sep 6 16:52:42 2017 -0700,ohibc:prep/mar/v2017/data_prep_aq_prs_res.Rmd,ohibc:prep/mar/v2017/output
prs_aq_incidental.csv,aq_incidental,Wed Sep 6 16:52:42 2017 -0700,ohibc:prep/mar/v2017/data_prep_aq_prs_res.Rmd,ohibc:prep/mar/v2017/output
prs_aq_mammals.csv,aq_mammals,Wed Sep 6 16:52:42 2017 -0700,ohibc:prep/mar/v2017/data_prep_aq_prs_res.Rmd,ohibc:prep/mar/v2017/output
res_aq_regulations.csv,aq_regulation,Wed Sep 6 16:52:42 2017 -0700,ohibc:prep/mar/v2017/data_prep_aq_prs_res.Rmd,ohibc:prep/mar/v2017/output
prs_oa_layer.csv,cc_acid,Wed Jul 19 12:14:33 2017 -0700,ohibc:prep/_pressures/v2017/pressures_oa_prep.Rmd,ohibc:prep/_pressures/v2017/output
prs_slr_layer.csv,cc_slr,Mon Jul 31 17:23:53 2017 -0700,ohibc:prep/_pressures/v2017/pressures_slr_prep.Rmd,ohibc:prep/_pressures/v2017/output
prs_sst_layer.csv,cc_sst,Wed Jul 19 19:46:33 2017,ohibc:prep/_pressures/v2017/pressures_sst_prep.Rmd,ohibc:prep/_pressures/v2017/output
prs_uv_layer.csv,cc_uv,Fri Aug 18 14:28:35 2017 -0700,ohibc:prep/_pressures/v2017/pressures_uv_prep.Rmd,ohibc:prep/_pressures/v2017/output
cp_cf_exposure.csv,cp_cf_health,Tue Aug 22 16:36:27 2017 -0700,ohibc:prep/hab_cs_cp/v2017/2_data_prep_hab_sm_cf.Rmd,ohibc:prep/hab_cs_cp/v2017/output
