rgn_id,loiczid,prop_area_rgn,rgn_name,cell_area,sciname,iucn_sid,presence,subpop,prop_area_spp
5,56984.0,0.01,West Vancouver Island,1976.54,Corvus caurinus,22705986,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Euphagus cyanocephalus,22724332,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Geothlypis trichas,22721836,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Melospiza melodia,22721058,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Tachycineta thalassina,22712077,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Anas acuta,22680301,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Ardea herodias,22696998,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Ardenna bulleri,22698182,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Arenaria melanocephala,22693341,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Arenaria melanocephala,22693341,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Aythya marila,22680398,1,NA,0.51
5,56984.0,0.01,West Vancouver Island,1976.54,Brachyramphus marmoratus,22694870,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Brachyramphus marmoratus,22694870,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Bucephala albeola,22680462,1,NA,1.0
5,56984.0,0.01,West Vancouver Island,1976.54,Bucephala islandica,22680459,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris alpina,22693427,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris canutus,22693363,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris minutilla,22693396,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris ptilocnemis,22693424,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris pusilla,22693373,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris virgata,22693356,1,NA,0.71
5,56984.0,0.01,West Vancouver Island,1976.54,Calidris virgata,22693356,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Cepphus columba,22694864,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Cepphus columba,22694864,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Charadrius semipalmatus,22693764,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Chordeiles minor,22689714,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Cygnus buccinator,22679859,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Falco columbarius,22696453,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Fratercula cirrhata,22694934,1,NA,0.9
5,56984.0,0.01,West Vancouver Island,1976.54,Fratercula cirrhata,22694934,1,NA,0.09
5,56984.0,0.01,West Vancouver Island,1976.54,Fulica americana,62169677,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Gallinago delicata,22729867,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Gavia adamsii,22697847,1,NA,1.0
5,56984.0,0.01,West Vancouver Island,1976.54,Gavia immer,22697842,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Gavia pacifica,22697839,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Gavia stellata,22697829,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Histrionicus histrionicus,22680423,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Hydrobates furcatus,22698572,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Hydrobates leucorhous,22698511,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Ardenna creatopus,22698195,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Cerorhinca monocerata,22694924,1,NA,0.61
5,56984.0,0.01,West Vancouver Island,1976.54,Cerorhinca monocerata,22694924,1,NA,0.38
5,56984.0,0.01,West Vancouver Island,1976.54,Fulmarus glacialis,22697866,1,NA,0.03
5,56984.0,0.01,West Vancouver Island,1976.54,Larus canus,22694308,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Larus glaucescens,22694334,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Larus glaucescens,22694334,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Larus heermanni,22694296,1,NA,0.99
5,56984.0,0.01,West Vancouver Island,1976.54,Larus philadelphia,22694432,1,NA,1.0
5,56984.0,0.01,West Vancouver Island,1976.54,Larus smithsonianus,62030590,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Larus thayeri,22728995,1,NA,0.01
5,56984.0,0.01,West Vancouver Island,1976.54,Limnodromus griseus,22693344,1,NA,0.01
