rgn_id,habitat,health
1,saltmarsh,0.5
1,seagrass,1.0
1,soft_bottom,1.0
1,seaice_edge,0.904111955499228
1,seaice_shoreline,0.951758064370677
2,saltmarsh,0.5
2,seagrass,1.0
2,soft_bottom,1.0
2,seaice_edge,0.904111955499228
2,seaice_shoreline,0.951758064370677
3,saltmarsh,0.5
3,seagrass,1.0
3,soft_bottom,1.0
3,seaice_edge,0.904111955499228
3,seaice_shoreline,0.951758064370677
4,saltmarsh,0.5
4,seagrass,1.0
4,soft_bottom,1.0
4,seaice_edge,0.904111955499228
4,seaice_shoreline,0.951758064370677
5,saltmarsh,0.5
5,seagrass,1.0
5,soft_bottom,1.0
5,seaice_edge,0.904111955499228
5,seaice_shoreline,0.951758064370677
6,saltmarsh,0.5
6,seagrass,1.0
6,soft_bottom,1.0
6,seaice_edge,0.904111955499228
6,seaice_shoreline,0.951758064370677
7,saltmarsh,0.5
7,seagrass,1.0
7,soft_bottom,1.0
7,seaice_edge,0.904111955499228
7,seaice_shoreline,0.951758064370677
8,saltmarsh,0.5
8,seagrass,1.0
8,soft_bottom,1.0
8,seaice_edge,0.904111955499228
8,seaice_shoreline,0.951758064370677
