run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1,standard run,Fri Jul  7 11:25:44 2017,1,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,/home/shares/ohi/git-annex/bcprep/fis/v2017/saup/2_saup_bc_raw.csv,input,no version control info found,NA,NA,NA,848.1899999999999,85408.2,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",/home/shares/ohi/git-annex/bcprep/fis/v2017/saup/2_saup_bc_raw.csv,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:used,454193a2b6f7677744b39c59f380157cead14ec3
1,standard run,Fri Jul  7 11:25:44 2017,2,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,~/github/ohibc/prep/fis/v2017/saup/2_taxon_keys_allbc.csv,input,no version control info found,NA,NA,NA,848.1899999999999,85408.2,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/saup/2_taxon_keys_allbc.csv,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:used,454193a2b6f7677744b39c59f380157cead14ec3
1,standard run,Fri Jul  7 11:25:44 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,provenance,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,parent_script,no version control info found,NA,NA,NA,848.1899999999999,85408.2,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,NA,454193a2b6f7677744b39c59f380157cead14ec3
1,standard run,Fri Jul  7 11:25:44 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,parent_chunk,no version control info found,NA,NA,NA,848.1899999999999,85408.2,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:wasExecutedBy,454193a2b6f7677744b39c59f380157cead14ec3
1,standard run,Fri Jul  7 11:25:44 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,provenance,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#provenance,parent_chunk,no version control info found,NA,NA,NA,848.1899999999999,85408.2,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#provenance,prov:wasExecutedBy,454193a2b6f7677744b39c59f380157cead14ec3
2,standard run,Fri Jul  7 11:44:17 2017,1,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,/home/shares/ohi/git-annex/bcprep/fis/v2017/saup/2_saup_bc_raw.csv,input,no version control info found,NA,NA,NA,835.2700000000001,84993.5,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",/home/shares/ohi/git-annex/bcprep/fis/v2017/saup/2_saup_bc_raw.csv,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:used,f2a14423a461fe957178a2d9abc52bce0fcb7700
2,standard run,Fri Jul  7 11:44:17 2017,2,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,~/github/ohibc/prep/fis/v2017/saup/2_taxon_keys_allbc.csv,input,no version control info found,NA,NA,NA,835.2700000000001,84993.5,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/saup/2_taxon_keys_allbc.csv,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:used,f2a14423a461fe957178a2d9abc52bce0fcb7700
2,standard run,Fri Jul  7 11:44:17 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,provenance,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,parent_script,no version control info found,NA,NA,NA,835.2700000000001,84993.5,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,NA,f2a14423a461fe957178a2d9abc52bce0fcb7700
2,standard run,Fri Jul  7 11:44:17 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,plot_all_saup,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,parent_chunk,no version control info found,NA,NA,NA,835.2700000000001,84993.5,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#plot_all_saup,prov:wasExecutedBy,f2a14423a461fe957178a2d9abc52bce0fcb7700
2,standard run,Fri Jul  7 11:44:17 2017,0,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,provenance,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#provenance,parent_chunk,no version control info found,NA,NA,NA,835.2700000000001,84993.5,"System: Linux, Release: 4.4.0-57-generic. Machine: x86_64. User: ohara.","R version: R version 3.4.1 (2017-06-30), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu 14.04.5 LTS.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, stringr_1.2.0, RColorBrewer_1.1-2, dplyr_0.5.0, purrr_0.2.2, readr_1.1.0, tidyr_0.6.2, tibble_1.3.3, ggplot2_2.2.1.9000, tidyverse_1.1.1, raster_2.5-8, sp_1.2-5, seaaroundus_1.0.1.9157, data.table_1.10.4",~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd,~/github/ohibc/prep/fis/v2017/2a_plot_saup.Rmd#provenance,prov:wasExecutedBy,f2a14423a461fe957178a2d9abc52bce0fcb7700
