"run_id","run_tag","run_date","file","type","commit_url","commit_author","commit_date","uncommitted_changes","sys_info","ses_info","base_pkgs","attached_pkgs"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/R/spp_fxn.R","sourced script","https://github.com/OHI-Science/ohibc/commit/0dacd067602272f6bd0d86d5103b8f125f5cbd40","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 16:58:48 2015 -0700",TRUE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/ico_list_ohibc.csv","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/int/spp_all_bcsee.csv","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/regions/ohibc_rgn_wgs84.shp","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/int/cell_id_by_rgn.csv","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/int/am_cells_spp_prob0.csv","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/data/ico_status.csv","output","output file: not yet committed",NA,NA,NA,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/v2016/data/ico_trend.csv","output","output file: not yet committed",NA,NA,NA,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
1,"standard run","Fri Oct 30 18:17:42 2015","~/github/ohibc/prep/spp_ico/data_prep_ico.Rmd","script","https://github.com/OHI-Science/ohibc/commit/4cbdc75c4da00d389e943e04a5c0ce3f05e8b07d","Casey O'Hara <ohara@nceas.ucsb.edu>","  Fri Oct 30 09:28:48 2015 -0700",TRUE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
2,"standard run","Fri Oct 30 18:35:06 2015","~/github/ohibc/prep/spp_ico/R/spp_fxn.R","sourced script","https://github.com/OHI-Science/ohibc/commit/0dacd067602272f6bd0d86d5103b8f125f5cbd40","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 16:58:48 2015 -0700",TRUE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
2,"standard run","Fri Oct 30 18:35:06 2015","~/github/ohibc/prep/spp_ico/v2016/ico_list_ohibc.csv","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,"System: Linux, Release: 3.2.0-88-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.2 (2015-08-14), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-36, RColorBrewer_1.1-2, ggplot2_1.0.1, readr_0.1.1, stringr_1.0.0, tidyr_0.2.0, dplyr_0.4.1, data.table_1.9.4, rgdal_1.0-6, sp_1.1-1"
