"run_id","run_tag","run_date","file_loc","type","commit_url","commit_author","commit_date","uncommitted_changes","elapsed_time","memory_use","sys_info","ses_info","base_pkgs","attached_pkgs","rdf_subject","rdf_object","rdf_predicate"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/prep/pressures/v2016/pressures_lyr_fxns.R","sourced_script","https://github.com/OHI-Science/ohibc/commit/5f6534a816eedf6fbe016bfeb156a5d4295fff85","Casey O'Hara <ohara@nceas.ucsb.edu>","  Tue Mar 15 11:09:01 2016 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/prep/pressures/v2016/pressures_lyr_fxns.R","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was sourced by"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/src/R/rast_tools.R","sourced_script","https://github.com/OHI-Science/ohibc/commit/c4744464da326817b3f3c0f5634f5bfbd2f59e12","Casey O'Hara <ohara@nceas.ucsb.edu>","  Tue Mar 15 15:05:57 2016 -0700",TRUE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/src/R/rast_tools.R","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was sourced by"
1,"standard run","Wed Mar 16 12:47:55 2016","/var/data/ohi/git-annex/globalprep/Pressures_OceanAcidification/v2015/input/cesm_co2sys_1880-1889.nc","input","no version control info found",NA,NA,TRUE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","/var/data/ohi/git-annex/globalprep/Pressures_OceanAcidification/v2015/input/cesm_co2sys_1880-1889.nc","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","/var/data/ohi/git-annex/globalprep/Pressures_OceanAcidification/v2015/input/cesm_co2sys_2005-2014.nc","input","no version control info found",NA,NA,TRUE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","/var/data/ohi/git-annex/globalprep/Pressures_OceanAcidification/v2015/input/cesm_co2sys_2005-2014.nc","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","/home/ohara/github/ohibc/prep/regions/ohibc_rgn.shp","input","https://github.com/OHI-Science/ohibc/commit/b4848d164d7ab5393da401425b57d0a540866c1f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 15:07:36 2015 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","/home/ohara/github/ohibc/prep/regions/ohibc_rgn.shp","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","/home/ohara/github/ohibc/prep/regions/ohibc_rgn_wgs84.shp","input","https://github.com/OHI-Science/ohibc/commit/b014927db4445d63bc01ddf683252c301cd59d0f","Casey O'Hara <ohara@nceas.ucsb.edu>","  Wed Oct 28 11:55:33 2015 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","/home/ohara/github/ohibc/prep/regions/ohibc_rgn_wgs84.shp","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/prep/regions/ohibc_rgn_raster_1000m.tif","input","https://github.com/OHI-Science/ohibc/commit/c4744464da326817b3f3c0f5634f5bfbd2f59e12","Casey O'Hara <ohara@nceas.ucsb.edu>","  Tue Mar 15 15:05:57 2016 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/prep/regions/ohibc_rgn_raster_1000m.tif","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/prep/pressures/v2016/int/oa/rbrick_a18_1km_raw.tif","input","https://github.com/OHI-Science/ohibc/commit/10da874232ed737bb51f17e2afea88653b0f334a","Casey O'Hara <ohara@nceas.ucsb.edu>","  Mon Mar 14 18:17:16 2016 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/prep/pressures/v2016/int/oa/rbrick_a18_1km_raw.tif","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/prep/pressures/v2016/int/oa/rbrick_a20_1km_raw.tif","input","https://github.com/OHI-Science/ohibc/commit/10da874232ed737bb51f17e2afea88653b0f334a","Casey O'Hara <ohara@nceas.ucsb.edu>","  Mon Mar 14 18:17:16 2016 -0700",FALSE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/prep/pressures/v2016/int/oa/rbrick_a20_1km_raw.tif","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
1,"standard run","Wed Mar 16 12:47:55 2016","~/github/ohibc/prep/pressures/v2016/output/oa/oa_rescaled_2005-2014_2000pts.tif","input","no version control info found",NA,NA,TRUE,232.235,NA,"System: Linux, Release: 3.2.0-99-generic. Machine: x86_64. User: ohara.","R version: R version 3.2.3 (2015-12-10), Platform: x86_64-pc-linux-gnu, Running under: Ubuntu precise (12.04.5 LTS).","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: maptools_0.8-39, RColorBrewer_1.1-2, ncdf4_1.15, ggplot2_2.0.0, readr_0.2.2, stringr_1.0.0, tidyr_0.4.1, dplyr_0.4.3, raster_2.5-2, rgdal_1.1-3, sp_1.2-2","~/github/ohibc/prep/pressures/v2016/output/oa/oa_rescaled_2005-2014_2000pts.tif","~/github/ohibc/prep/pressures/v2016/pressures_oa_prep.Rmd","was used as input by"
