species_id,threat_txt,pressure
3,ecol_imp = 4; inv_potl = 4; mgt_diff = 4,0.9999999999999999
10,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
27,ecol_imp = 3; inv_potl = 4; mgt_diff = 3,0.8254818122236566
28,ecol_imp = 3; inv_potl = 1; mgt_diff = NA,0.4330127018922193
29,ecol_imp = 2; inv_potl = 1; mgt_diff = 4,0.5
30,ecol_imp = 2; inv_potl = 3; mgt_diff = 3,0.6551853485522241
31,ecol_imp = 4; inv_potl = 2; mgt_diff = 4,0.7937005259840997
32,ecol_imp = 2; inv_potl = 1; mgt_diff = 2,0.39685026299204984
33,ecol_imp = 4; inv_potl = 2; mgt_diff = 4,0.7937005259840997
34,ecol_imp = 1; inv_potl = 1; mgt_diff = 4,0.39685026299204984
35,ecol_imp = 2; inv_potl = 1; mgt_diff = 2,0.39685026299204984
36,ecol_imp = 4; inv_potl = 1; mgt_diff = 4,0.6299605249474366
37,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
38,ecol_imp = 3; inv_potl = 1; mgt_diff = 2,0.4542801482080349
107,ecol_imp = 3; inv_potl = 4; mgt_diff = 3,0.8254818122236566
147,ecol_imp = 3; inv_potl = 4; mgt_diff = 3,0.8254818122236566
148,ecol_imp = 3; inv_potl = 4; mgt_diff = 3,0.8254818122236566
149,ecol_imp = 3; inv_potl = 3; mgt_diff = 3,0.75
150,ecol_imp = 1; inv_potl = 2; mgt_diff = NA,0.3535533905932738
151,ecol_imp = 3; inv_potl = 3; mgt_diff = 2,0.6551853485522241
152,ecol_imp = 1; inv_potl = 2; mgt_diff = NA,0.3535533905932738
159,ecol_imp = 2; inv_potl = 1; mgt_diff = NA,0.3535533905932738
160,ecol_imp = 1; inv_potl = 3; mgt_diff = NA,0.4330127018922193
161,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
184,ecol_imp = 3; inv_potl = 4; mgt_diff = NA,0.8660254037844386
254,ecol_imp = 4; inv_potl = 3; mgt_diff = 2,0.7211247851537042
255,ecol_imp = 4; inv_potl = 1; mgt_diff = 4,0.6299605249474366
257,ecol_imp = 2; inv_potl = 3; mgt_diff = 4,0.7211247851537042
258,ecol_imp = 3; inv_potl = 1; mgt_diff = 4,0.5723571212766659
259,ecol_imp = 4; inv_potl = 3; mgt_diff = NA,0.8660254037844386
260,ecol_imp = 3; inv_potl = NA; mgt_diff = NA,0.75
261,ecol_imp = 4; inv_potl = 3; mgt_diff = 4,0.9085602964160697
262,ecol_imp = 3; inv_potl = 1; mgt_diff = 3,0.520020955762976
263,ecol_imp = 3; inv_potl = 1; mgt_diff = NA,0.4330127018922193
265,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
266,ecol_imp = 3; inv_potl = 1; mgt_diff = NA,0.4330127018922193
267,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
268,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
282,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
283,ecol_imp = 3; inv_potl = 1; mgt_diff = 3,0.520020955762976
284,ecol_imp = 1; inv_potl = 1; mgt_diff = 3,0.3605623925768521
285,ecol_imp = 3; inv_potl = 4; mgt_diff = 3,0.8254818122236566
286,ecol_imp = 4; inv_potl = 1; mgt_diff = 2,0.5
287,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
288,ecol_imp = 3; inv_potl = 1; mgt_diff = 4,0.5723571212766659
289,ecol_imp = 3; inv_potl = 4; mgt_diff = 4,0.9085602964160697
290,ecol_imp = 2; inv_potl = 1; mgt_diff = 4,0.5
291,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
292,ecol_imp = 2; inv_potl = 1; mgt_diff = 4,0.5
293,ecol_imp = 2; inv_potl = 4; mgt_diff = 4,0.7937005259840997
294,ecol_imp = 4; inv_potl = 1; mgt_diff = 4,0.6299605249474366
295,ecol_imp = 2; inv_potl = 1; mgt_diff = 4,0.5
297,ecol_imp = 2; inv_potl = 3; mgt_diff = 4,0.7211247851537042
298,ecol_imp = 2; inv_potl = 1; mgt_diff = 4,0.5
299,ecol_imp = 2; inv_potl = 2; mgt_diff = 4,0.6299605249474366
300,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
301,ecol_imp = 3; inv_potl = 2; mgt_diff = 3,0.6551853485522241
302,ecol_imp = 3; inv_potl = 3; mgt_diff = 4,0.8254818122236566
303,ecol_imp = 2; inv_potl = 1; mgt_diff = NA,0.3535533905932738
304,ecol_imp = 2; inv_potl = 1; mgt_diff = 2,0.39685026299204984
305,ecol_imp = 1; inv_potl = 3; mgt_diff = 3,0.520020955762976
306,ecol_imp = 3; inv_potl = 1; mgt_diff = NA,0.4330127018922193
307,ecol_imp = 1; inv_potl = 1; mgt_diff = 4,0.39685026299204984
313,ecol_imp = 1; inv_potl = 2; mgt_diff = NA,0.3535533905932738
314,ecol_imp = 1; inv_potl = 1; mgt_diff = 3,0.3605623925768521
355,ecol_imp = 3; inv_potl = 1; mgt_diff = 4,0.5723571212766659
356,ecol_imp = 4; inv_potl = 3; mgt_diff = 4,0.9085602964160697
371,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
372,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
373,ecol_imp = 3; inv_potl = 1; mgt_diff = 4,0.5723571212766659
374,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
375,ecol_imp = 3; inv_potl = 1; mgt_diff = NA,0.4330127018922193
376,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
377,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
378,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
379,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
380,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
381,ecol_imp = 1; inv_potl = 2; mgt_diff = NA,0.3535533905932738
382,ecol_imp = 1; inv_potl = 2; mgt_diff = 4,0.5
383,ecol_imp = 1; inv_potl = 1; mgt_diff = 4,0.39685026299204984
384,ecol_imp = 1; inv_potl = 2; mgt_diff = NA,0.3535533905932738
385,ecol_imp = 1; inv_potl = 1; mgt_diff = 4,0.39685026299204984
395,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
396,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
397,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
472,ecol_imp = 3; inv_potl = 4; mgt_diff = 4,0.9085602964160697
473,ecol_imp = 1; inv_potl = 1; mgt_diff = NA,0.25
474,ecol_imp = 3; inv_potl = 1; mgt_diff = 2,0.4542801482080349
486,ecol_imp = 4; inv_potl = 3; mgt_diff = 4,0.9085602964160697
487,ecol_imp = 4; inv_potl = 3; mgt_diff = 2,0.7211247851537042
498,ecol_imp = 4; inv_potl = 2; mgt_diff = 3,0.7211247851537042
501,ecol_imp = 4; inv_potl = 3; mgt_diff = 4,0.9085602964160697
